01	20	2	0	20
02	20	2	0	20
03	20	2	0	20
04	20	2	0	20
05	20	2	0	20
06	20	2	0	20
07	20	2	0	20
08	20	2	0	20
09	20	2	0	20
10	20	2	0	20
11	40	4	0	22
12	20	2	0	20
13	40	4	0	22
14	40	4	0	22
15	20	2	0	20
16	20	2	0	20
17	20	2	0	20
18	20	2	0	20
19	20	2	0	20
20	20	2	0	20
21	40	4	0	22
22	40	4	0	22
23	40	4	0	22
24	40	4	0	22
25	40	4	0	22
26	40	4	0	22
27	40	4	0	22
28	40	4	0	22
29	40	4	0	22
30	40	4	0	22
31	20	2	0	20
32	40	4	0	22
33	20	2	0	20
34	40	4	0	22
35	20	2	0	20
36	20	2	0	20
37	20	2	0	20
38	20	2	0	20
39	20	2	0	20
40	40	4	0	22
41	40	4	0	22
42	40	4	0	22
43	40	4	0	22
44	20	2	0	20
45	20	2	0	20
46	40	4	0	22
47	20	2	0	20
48	40	4	0	22
49	40	4	0	22
50	20	2	0	20
51	40	4	0	22
52	20	2	0	20
53	40	4	0	22
54	40	4	0	22
55	20	2	0	20
56	40	4	0	22
57	20	2	0	20
58	20	2	0	20
59	20	2	0	20
60	40	4	0	22
61	40	4	0	22
62	40	4	0	22
63	20	2	0	20
64	40	4	0	22
65	20	2	0	20
66	20	2	0	20
67	40	4	0	22
68	20	2	0	20
69	20	2	0	20
70	40	4	0	22
71	40	4	0	22
72	20	2	0	20
73	20	2	0	20
74	20	2	0	20
75	40	4	0	22
76	40	4	0	22
77	20	2	0	20
78	20	2	0	20
79	40	4	0	22
80	20	2	0	20
81	40	4	0	22
82	40	4	0	22
83	40	4	0	22
84	20	2	0	20
85	40	4	0	22
86	40	4	0	22
87	40	4	0	22
88	40	4	0	22
89	20	2	0	20
90	40	4	0	22
91	40	4	0	22
92	20	2	0	20
93	40	4	0	22
94	20	2	0	20
95	20	2	0	20
96	20	2	0	20
97	40	4	0	22
98	20	2	0	20
99	40	4	0	22
100	20	2	0	20
101	40	4	0	22
102	40	4	0	22
103	40	4	0	22
104	40	4	0	22
105	40	4	0	22
106	20	2	0	20
107	20	2	0	20
108	20	2	0	20
109	40	4	0	22
110	20	2	0	20
111	20	2	0	20
112	40	4	0	22
113	20	2	0	20
114	40	4	0	22
115	20	2	0	20
116	40	4	0	22
117	40	4	0	22
118	20	2	0	20
119	20	2	0	20
120	40	4	0	22
121	20	2	0	20
122	40	4	0	22
123	20	2	0	20
124	20	2	0	20
125	20	2	0	20
126	40	4	0	22
127	20	2	0	20
128	40	4	0	22
129	20	2	0	20
130	40	4	0	22
131	40	4	0	22
132	20	2	0	20
133	40	4	0	22
134	20	2	0	20
135	40	4	0	22
136	40	4	0	22
137	40	4	0	22
138	40	4	0	22
139	20	2	0	20
140	40	4	0	22
141	40	4	0	22
142	40	4	0	22
143	40	4	0	22
144	40	4	0	22
145	40	4	0	22
146	40	4	0	22
147	20	2	0	20
148	20	2	0	20
149	20	2	0	20
150	20	2	0	20
151	40	4	0	22
152	40	4	0	22
153	20	2	0	20
154	40	4	0	22
155	20	2	0	20
156	40	4	0	22
157	40	4	0	22
158	20	2	0	20
159	20	2	0	20
160	40	4	0	22
161	40	4	0	22
162	20	2	0	20
163	40	4	0	22
164	40	4	0	22
165	40	4	0	22
166	20	2	0	20
167	20	2	0	20
168	40	4	0	22
169	40	4	0	22
170	20	2	0	20
171	40	4	0	22
172	20	2	0	20
173	40	4	0	22
174	20	2	0	20
175	20	2	0	20
176	20	2	0	20
177	40	4	0	22
178	40	4	0	22
179	20	2	0	20
180	20	2	0	20
181	40	4	0	22
182	40	4	0	22
183	20	2	0	20
184	20	2	0	20
185	20	2	0	20
186	40	4	0	22
187	40	4	0	22
188	40	4	0	22
189	20	2	0	20
190	20	2	0	20
191	40	4	0	22
192	40	4	0	22
193	40	4	0	22
194	20	2	0	20
195	40	4	0	22
196	20	2	0	20
197	20	2	0	20
198	20	2	0	20
199	40	4	0	22
200	20	2	0	20
201	40	4	0	22
202	20	2	0	20
203	20	2	0	20
204	20	2	0	20
205	20	2	0	20
206	40	4	0	22
207	20	2	0	20
208	40	4	0	22
209	40	4	0	22
210	40	4	0	22
211	40	4	0	22
212	40	4	0	22
213	40	4	0	22
214	40	4	0	22
215	40	4	0	22
216	20	2	0	20
217	20	2	0	20
218	20	2	0	20
219	40	4	0	22
220	20	2	0	20
221	40	4	0	22
222	20	2	0	20
223	40	4	0	22
224	40	4	0	22
225	20	2	0	20
226	40	4	0	22
227	40	4	0	22
228	40	4	0	22
229	20	2	0	20
230	40	4	0	22
231	40	4	0	22
232	20	2	0	20
233	40	4	0	22
234	20	2	0	20
235	20	2	0	20
236	20	2	0	20
237	20	2	0	20
238	20	2	0	20
239	40	4	0	22
240	20	2	0	20
241	20	2	0	20
242	20	2	0	20
243	20	2	0	20
244	40	4	0	22
245	20	2	0	20
246	40	4	0	22
247	20	2	0	20
248	20	2	0	20
249	40	4	0	22
250	40	4	0	22
251	20	2	0	20
252	20	2	0	20
253	20	2	0	20
254	40	4	0	22
255	20	2	0	20
256	20	2	0	20
257	20	2	0	20
258	20	2	0	20
259	20	2	0	20
260	40	4	0	22
261	20	2	0	20
262	40	4	0	22
263	40	4	0	22
264	40	4	0	22
265	40	4	0	22
266	20	2	0	20
267	20	2	0	20
268	40	4	0	22
269	20	2	0	20
270	20	2	0	20
271	20	2	0	20
272	40	4	0	22
273	20	2	0	20
274	20	2	0	20
275	40	4	0	22
276	40	4	0	22
277	40	4	0	22
278	20	2	0	20
279	20	2	0	20
280	20	2	0	20
281	40	4	0	22
282	20	2	0	20
283	40	4	0	22
284	20	2	0	20
285	20	2	0	20
286	40	4	0	22
287	40	4	0	22
288	40	4	0	22
289	20	2	0	20
290	40	4	0	22
291	40	4	0	22
292	20	2	0	20
293	40	4	0	22
294	40	4	0	22
295	20	2	0	20
296	40	4	0	22
297	40	4	0	22
298	40	4	0	22
299	40	4	0	22
300	20	2	0	20
301	40	4	0	22
302	20	2	0	20
303	40	4	0	22
304	20	2	0	20
305	20	2	0	20
306	20	2	0	20
307	20	2	0	20
308	40	4	0	22
309	40	4	0	22
310	20	2	0	20
311	40	4	0	22
312	20	2	0	20
313	40	4	0	22
314	20	2	0	20
315	20	2	0	20
316	40	4	0	22
317	40	4	0	22
318	40	4	0	22
319	40	4	0	22
320	20	2	0	20
321	40	4	0	22
322	20	2	0	20
323	20	2	0	20
324	20	2	0	20
325	40	4	0	22
326	40	4	0	22
327	20	2	0	20
328	40	4	0	22
329	20	2	0	20
330	40	4	0	22
331	20	2	0	20
332	20	2	0	20
333	40	4	0	22
334	20	2	0	20
335	20	2	0	20
336	40	4	0	22
337	20	2	0	20
338	20	2	0	20
339	20	2	0	20
340	20	2	0	20
341	40	4	0	22
342	20	2	0	20
343	40	4	0	22
344	40	4	0	22
345	20	2	0	20
346	20	2	0	20
347	40	4	0	22
348	40	4	0	22
349	40	4	0	22
350	20	2	0	20
351	20	2	0	20
352	40	4	0	22
353	20	2	0	20
354	20	2	0	20
355	40	4	0	22
