24	22	18
HOLDING CONTAINERS
SectionID	code	length	weight	cargo	TW	cargo capacity
4	4997	20	2	5	7	20
5	4999	20	2	6	8	20
SectionID	x	y	z	code	length	weight	cargo	TW	cargo capacity
--------------------
0	0	0	0	1058	20	2	17	19	20
0	0	0	0	1070	20	2	11	13	20
0	0	0	1	4525	20	2	20	22	20
0	0	0	1	4526	20	2	6	8	20
0	0	0	2	3508	40	4	19	23	22
0	0	0	3	3890	20	2	8	10	20
0	0	0	3	3891	20	2	11	13	20
0	0	0	4	0000	40	4	18	22	22
0	0	0	5	0703	20	2	11	13	20
0	0	0	5	0713	20	2	5	7	20
0	0	0	6	2744	20	2	7	9	20
0	0	0	6	2745	20	2	9	11	20
0	0	0	7	3102	40	4	15	19	22
0	0	0	8	2190	40	4	12	16	22
0	0	0	9	1870	40	4	10	14	22
0	0	0	10	2476	40	4	10	14	22
0	0	0	11	1668	40	4	5	9	22
0	0	0	12	4396	40	4	5	9	22
0	0	0	13	0607	40	4	0	4	22
0	0	1	0	4094	20	2	13	15	20
0	0	1	0	4099	20	2	19	21	20
0	0	1	1	1787	40	4	21	25	22
0	0	1	2	2913	40	4	20	24	22
0	0	1	3	1364	20	2	16	18	20
0	0	1	3	1379	20	2	3	5	20
0	0	1	4	0957	40	4	18	22	22
0	0	1	5	2358	40	4	18	22	22
0	0	1	6	0011	40	4	17	21	22
0	0	1	7	3518	40	4	17	21	22
0	0	1	8	4876	40	4	11	15	22
0	0	1	9	0588	40	4	7	11	22
0	0	1	10	2764	40	4	5	9	22
0	0	1	11	3860	40	4	5	9	22
0	0	1	12	0864	40	4	4	8	22
0	0	1	13	4771	40	4	4	8	22
0	0	1	14	3356	40	4	1	5	22
0	0	2	0	0869	20	2	19	21	20
0	0	2	0	0870	20	2	18	20	20
0	0	2	1	4770	20	2	7	9	20
0	0	2	1	4813	20	2	19	21	20
0	0	2	2	2036	20	2	8	10	20
0	0	2	2	2037	20	2	15	17	20
0	0	2	3	4312	40	4	22	26	22
0	0	2	4	3054	20	2	8	10	20
0	0	2	4	3061	20	2	11	13	20
0	0	2	5	3526	40	4	19	23	22
0	0	2	6	1597	40	4	17	21	22
0	0	2	7	3903	40	4	16	20	22
0	0	2	8	0452	40	4	14	18	22
0	0	2	9	0023	40	4	10	14	22
0	0	2	10	2537	20	2	6	8	20
0	0	2	10	2538	20	2	3	5	20
0	0	2	11	2775	40	4	9	13	22
0	0	3	0	4982	20	2	10	12	20
0	0	3	0	4989	20	2	18	20	20
0	0	3	1	0843	20	2	9	11	20
0	0	3	1	0854	20	2	16	18	20
0	0	3	2	1337	20	2	5	7	20
0	0	3	2	1350	20	2	17	19	20
0	0	3	3	2172	40	4	19	23	22
0	0	3	4	3157	40	4	18	22	22
0	0	3	5	3949	40	4	16	20	22
0	0	3	6	3588	40	4	15	19	22
