10 This file contains information about the containers on an already loaded ship.
The sorting is already done when loading the containers.
Ship dimensions: 24x22x18
Dimensions for each section: 11x4
Section 2
This section has no holding container
--------------------
Stack at (0, 0), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 0,	 0)	4796	20	2	18	20	20
(0,	 0,	 0)	4797	20	2	19	21	20
(0,	 0,	 1)	2627	40	4	22	26	22
(0,	 0,	 2)	3784	20	2	19	21	20
(0,	 0,	 2)	3803	20	2	2	4	20
(0,	 0,	 3)	1114	20	2	1	3	20
(0,	 0,	 3)	1122	20	2	17	19	20
(0,	 0,	 4)	0776	40	4	17	21	22
(0,	 0,	 5)	2224	40	4	15	19	22
(0,	 0,	 6)	3134	40	4	14	18	22
(0,	 0,	 7)	4242	20	2	4	6	20
(0,	 0,	 7)	4263	20	2	10	12	20
(0,	 0,	 8)	3442	40	4	13	17	22
(0,	 0,	 9)	0004	40	4	12	16	22
(0,	 0,	 10)	1580	20	2	3	5	20
(0,	 0,	 10)	1589	20	2	8	10	20
(0,	 0,	 11)	5504	40	4	8	12	22
(0,	 0,	 12)	1865	40	4	7	11	22
(0,	 0,	 13)	4620	40	4	5	9	22
(0,	 0,	 14)	0551	40	4	3	7	22
(0,	 0,	 15)	2075	40	4	2	6	22
(0,	 0,	 16)	0475	40	4	1	5	22
(0,	 0,	 17)	2168	40	4	0	4	22
Stack at (0, 1), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 1,	 0)	4898	20	2	18	20	20
(0,	 1,	 0)	4899	20	2	16	18	20
(0,	 1,	 1)	4273	20	2	20	22	20
(0,	 1,	 1)	4274	20	2	7	9	20
(0,	 1,	 2)	1814	20	2	9	11	20
(0,	 1,	 2)	1819	20	2	17	19	20
(0,	 1,	 3)	3335	20	2	12	14	20
(0,	 1,	 3)	3336	20	2	14	16	20
(0,	 1,	 4)	0631	20	2	3	5	20
(0,	 1,	 4)	0632	20	2	20	22	20
(0,	 1,	 5)	2856	20	2	7	9	20
(0,	 1,	 5)	2857	20	2	14	16	20
(0,	 1,	 6)	5859	20	2	6	8	20
(0,	 1,	 6)	5884	20	2	15	17	20
(0,	 1,	 7)	0009	40	4	20	24	22
(0,	 1,	 8)	2418	40	4	20	24	22
(0,	 1,	 9)	5635	40	4	17	21	22
(0,	 1,	 10)	6135	40	4	16	20	22
(0,	 1,	 11)	3909	40	4	15	19	22
(0,	 1,	 12)	1159	40	4	13	17	22
(0,	 1,	 13)	1555	40	4	12	16	22
(0,	 1,	 14)	6197	40	4	7	11	22
(0,	 1,	 15)	6220	20	2	1	3	20
(0,	 1,	 15)	6221	20	2	6	8	20
(0,	 1,	 16)	6219	40	4	5	9	22
(0,	 1,	 17)	5529	40	4	2	6	22
Stack at (0, 2), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 2,	 0)	0593	20	2	14	16	20
(0,	 2,	 0)	0594	20	2	15	17	20
(0,	 2,	 1)	3572	20	2	20	22	20
(0,	 2,	 1)	3588	20	2	8	10	20
(0,	 2,	 2)	4858	20	2	11	13	20
(0,	 2,	 2)	4859	20	2	17	19	20
(0,	 2,	 3)	6187	20	2	13	15	20
(0,	 2,	 3)	6188	20	2	10	12	20
(0,	 2,	 4)	1269	40	4	22	26	22
(0,	 2,	 5)	3080	40	4	22	26	22
(0,	 2,	 6)	5538	40	4	22	26	22
(0,	 2,	 7)	2137	40	4	21	25	22
(0,	 2,	 8)	0022	40	4	19	23	22
(0,	 2,	 9)	2635	20	2	18	20	20
(0,	 2,	 9)	2653	20	2	1	3	20
(0,	 2,	 10)	1741	20	2	8	10	20
(0,	 2,	 10)	1753	20	2	8	10	20
(0,	 2,	 11)	4463	20	2	2	4	20
(0,	 2,	 11)	4467	20	2	12	14	20
(0,	 2,	 12)	6120	40	4	13	17	22
(0,	 2,	 13)	4220	40	4	11	15	22
(0,	 2,	 14)	6007	40	4	10	14	22
(0,	 2,	 15)	5405	40	4	6	10	22
(0,	 2,	 16)	5920	40	4	4	8	22
(0,	 2,	 17)	6228	40	4	0	4	22
Stack at (0, 3), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 3,	 0)	2775	20	2	19	21	20
(0,	 3,	 0)	2789	20	2	14	16	20
(0,	 3,	 1)	4811	20	2	16	18	20
(0,	 3,	 1)	4812	20	2	14	16	20
(0,	 3,	 2)	3475	20	2	14	16	20
(0,	 3,	 2)	3484	20	2	13	15	20
(0,	 3,	 3)	4093	40	4	21	25	22
(0,	 3,	 4)	1340	40	4	19	23	22
(0,	 3,	 5)	5404	20	2	5	7	20
(0,	 3,	 5)	5411	20	2	14	16	20
(0,	 3,	 6)	2352	20	2	14	16	20
(0,	 3,	 6)	2377	20	2	4	6	20
(0,	 3,	 7)	0526	20	2	8	10	20
(0,	 3,	 7)	0527	20	2	9	11	20
(0,	 3,	 8)	0033	40	4	15	19	22
(0,	 3,	 9)	1004	40	4	15	19	22
(0,	 3,	 10)	5756	40	4	14	18	22
(0,	 3,	 11)	6142	20	2	3	5	20
(0,	 3,	 11)	6148	20	2	11	13	20
(0,	 3,	 12)	6015	40	4	13	17	22
(0,	 3,	 13)	1759	40	4	8	12	22
(0,	 3,	 14)	4569	40	4	7	11	22
(0,	 3,	 15)	2160	20	2	4	6	20
(0,	 3,	 15)	2171	20	2	2	4	20
(0,	 3,	 16)	2041	40	4	5	9	22
(0,	 3,	 17)	5988	40	4	4	8	22
Stack at (0, 4), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 4,	 0)	2129	20	2	17	19	20
(0,	 4,	 0)	2145	20	2	15	17	20
(0,	 4,	 1)	2866	20	2	16	18	20
(0,	 4,	 1)	2867	20	2	14	16	20
(0,	 4,	 2)	5731	20	2	16	18	20
(0,	 4,	 2)	5732	20	2	12	14	20
(0,	 4,	 3)	1237	40	4	19	23	22
(0,	 4,	 4)	5347	20	2	0	2	20
(0,	 4,	 4)	5370	20	2	19	21	20
(0,	 4,	 5)	6070	40	4	19	23	22
(0,	 4,	 6)	0838	20	2	18	20	20
(0,	 4,	 6)	0839	20	2	0	2	20
(0,	 4,	 7)	1742	40	4	17	21	22
(0,	 4,	 8)	4055	20	2	3	5	20
(0,	 4,	 8)	4056	20	2	14	16	20
(0,	 4,	 9)	5037	40	4	15	19	22
(0,	 4,	 10)	0042	40	4	12	16	22
(0,	 4,	 11)	0470	20	2	10	12	20
(0,	 4,	 11)	0477	20	2	2	4	20
(0,	 4,	 12)	3494	40	4	12	16	22
(0,	 4,	 13)	4729	40	4	12	16	22
(0,	 4,	 14)	3816	20	2	9	11	20
(0,	 4,	 14)	3832	20	2	1	3	20
(0,	 4,	 15)	4474	40	4	8	12	22
(0,	 4,	 16)	1701	40	4	0	4	22
(0,	 4,	 17)	6045	40	4	0	4	22
Stack at (0, 5), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 5,	 0)	4285	20	2	15	17	20
(0,	 5,	 0)	4286	20	2	17	19	20
(0,	 5,	 1)	5892	20	2	20	22	20
(0,	 5,	 1)	5893	20	2	11	13	20
(0,	 5,	 2)	2902	20	2	9	11	20
(0,	 5,	 2)	2903	20	2	20	22	20
(0,	 5,	 3)	0555	20	2	16	18	20
(0,	 5,	 3)	0556	20	2	10	12	20
(0,	 5,	 4)	5316	40	4	20	24	22
(0,	 5,	 5)	1165	40	4	18	22	22
(0,	 5,	 6)	2469	40	4	18	22	22
(0,	 5,	 7)	0041	20	2	1	3	20
(0,	 5,	 7)	0052	20	2	16	18	20
(0,	 5,	 8)	3745	40	4	16	20	22
(0,	 5,	 9)	4989	20	2	16	18	20
(0,	 5,	 9)	4998	20	2	0	2	20
(0,	 5,	 10)	6164	20	2	4	6	20
(0,	 5,	 10)	6165	20	2	12	14	20
(0,	 5,	 11)	1833	20	2	4	6	20
(0,	 5,	 11)	1840	20	2	8	10	20
(0,	 5,	 12)	2117	20	2	1	3	20
(0,	 5,	 12)	2118	20	2	11	13	20
(0,	 5,	 13)	5721	20	2	9	11	20
(0,	 5,	 13)	5722	20	2	3	5	20
(0,	 5,	 14)	3501	40	4	8	12	22
(0,	 5,	 15)	4143	40	4	4	8	22
(0,	 5,	 16)	1654	40	4	3	7	22
(0,	 5,	 17)	1737	40	4	1	5	22
Stack at (0, 6), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 6,	 0)	3345	20	2	15	17	20
(0,	 6,	 0)	3346	20	2	15	17	20
(0,	 6,	 1)	4489	20	2	15	17	20
(0,	 6,	 1)	4512	20	2	9	11	20
(0,	 6,	 2)	1949	40	4	22	26	22
(0,	 6,	 3)	5315	20	2	8	10	20
(0,	 6,	 3)	5330	20	2	14	16	20
(0,	 6,	 4)	5836	40	4	22	26	22
(0,	 6,	 5)	2879	40	4	21	25	22
(0,	 6,	 6)	1538	40	4	19	23	22
(0,	 6,	 7)	2457	40	4	18	22	22
(0,	 6,	 8)	6173	40	4	18	22	22
(0,	 6,	 9)	0974	20	2	7	9	20
(0,	 6,	 9)	0979	20	2	10	12	20
(0,	 6,	 10)	0535	40	4	16	20	22
(0,	 6,	 11)	0059	40	4	15	19	22
(0,	 6,	 12)	4257	40	4	11	15	22
(0,	 6,	 13)	4008	40	4	10	14	22
(0,	 6,	 14)	5062	20	2	1	3	20
(0,	 6,	 14)	5092	20	2	9	11	20
(0,	 6,	 15)	6124	40	4	10	14	22
(0,	 6,	 16)	5750	40	4	7	11	22
(0,	 6,	 17)	1372	20	2	1	3	20
(0,	 6,	 17)	1373	20	2	2	4	20
Stack at (0, 7), in section: 2
(x,	 y,	 z)	code	length	weight	cargo	TW	cargo capacity
(0,	 7,	 0)	2002	40	4	22	26	22
(0,	 7,	 1)	1036	40	4	20	24	22
(0,	 7,	 2)	4603	20	2	1	3	20
(0,	 7,	 2)	4604	20	2	17	19	20
(0,	 7,	 3)	2832	40	4	17	21	22
